"","file_names","freitas_si","chakra_thesis_si","chakra_new_si","chakra_april_si","augspurger_si","mating_opp_si"
"1","T_0.01_F_10.csv",0.184684197399211,0.0280575757575758,0.922912592475989,0.587514069138424,0.805470350291411,28156.56
"2","T_0.01_F_15.csv",0.192666693437778,0.0187054747474747,0.899633374946865,0.654460035938033,0.738960073659262,18801.12
"3","T_0.01_F_2.csv",0.299044993072808,0.140909393939394,0.993352479709034,0.712723503213501,0.910025745018169,140994.88
"4","T_0.01_F_20.csv",0.148300599082979,0.0139745454545455,0.867660449428369,0.558163300720316,0.658005963333751,14075.02
"5","T_0.01_F_30.csv",0.104177950660346,0.00939911111111111,0.834069023991393,0.448702522710195,0.554669828951495,9497.5
"6","T_0.01_F_5.csv",0.210935799593615,0.055464101010101,0.961307465033535,0.577174485152816,0.875848962523983,55556.36
"7","T_0.01_F_7.5.csv",0.241218022046419,0.038332101010101,0.941702309383429,0.70392979293388,0.839442900139976,38430.58
